http://nl.wikipedia.org/wiki/Mario_Andretti		Statistieken	2	Motor	Ford___Ford___Ford___Ford___Ford___Ford___Offy___Offy___Offy___Offy___Offy___Cosworth___Cosworth___Cosworth___Cosworth___Cosworth___Cosworth___Cosworth___Cosworth___Cosworth___Chevrolet___Chevrolet___Chevrolet___Chevrolet___Chevrolet___Ford-Cosworth___Ford-Cosworth___Ford-Cosworth	Offy	-0.831280788	0
http://en.wikipedia.org/wiki/Toronto_streetcar_loops		Former loops	2	Streetcar route last using loop	Weston Road___Bloor___Rogers Road___Kingston Rd.___St. Clair___Dupont___Dundas___Coxwell___King___Bathurst___Dupont___Oakwood___Yonge___Bloor___Bloor___512 St. Clair___Bloor___Yonge___Harbord___Bloor___Carlton___Mt. Pleasant___Lakeshore___St. Clair___Weston Rd.___Bloor___Parliament___Dovercourt___Harbord___Dundas___St. Clair___Harbord___Yonge___Long Branch___Bay___512 St. Clair___Bathurst___Parliament___King___Danforth	Yonge	-0.825	0
http://bg.wikipedia.org/wiki/%D0%A1%D0%BA%D1%80%D0%B8%D1%82%D0%B8_%D1%84%D0%B0%D1%80%D0%BE%D0%B2%D0%B5		???????????? ???? ???????????????????? ?????? ?????€?????? ?????€??????	2	????????????	1969___1969___1969___1968___1970___1970 - 1972___1963___1969___1968___1936___1971___1968___1970 - 1977___1976___1969___1970___1979___1987 - 1990___1979 - 1986___1974___2000___2000___1973 - 1979___1981 - 1989___1968___1989 - 1999___2008___1978 - 1981___1972___? - 1981___1974 - 1976___1938___1988 - 1991___1965 - 1969___1999___1982 - 1988___1995 - 1999___1999___1980___1989 - 1993___1993___1995___1995 - 2001___1994 - 1999___1986 - 1995___1942___1993 - 2004___1971 - 1993___1997___?___1990 - 1993___1990 - 1993___1990 - 1991___1966 - 1972___1978 - 1979___1972 - 1973___1976 - 1978___1979 - 1981___1966 - 1972___1969___1968___1978 - 1979___1981___?___?___1975___1969 - 1975 1981 - 1983___2000___1972___1993___1969 - 1974___1979___1980 - 1993___1988___1988___1974___1978___1992___1967 - 1968___1970___1955___1996 - 1997___1985 - 1987___1983___1979 - 1982___1978___1935 - 1937___1968 - 1971___1990 - 1993___1958___1969___1987 - 1992___1956___1976 - 1981 1988 - 1993___1940 - 1941___1940___1977___1990 - 1993___1963___1980___1974___1990 - 1998___1968 - 1969___1974 - 1989___1982___1966 - 1972___1968___1976 - 1979___1973 - 1979___1978___1981 - 1988___1970 - 1976___1971___1980___1974___1976 - 1977___1978___1972 - 1974___1969___1969___1981 - 1987___1968 - 1983___1993___1972 - 1976___1970 - 1972___1974 - 1982___1982 - 1992___1962 - 1973 1965 - 1975___1989 - 1995___1974 - 1982___1991___1976 - 2004___1972___1984___1982___1985___1985___1989 - 1994___1983 - 1987___1989___1989 - 1998___1978 - 2002___1970___1982___1971 - 1978___1972___1966 - 1973___1969 - 1975___1974___1972 - 1982___1973 - 1982___1974 - 1986___1973 - 1979___1967 - 1973___1980 - 1983___1969___1970___1990 - 1993___1990 - 1991___1982 - 1990___1970___1991___1967 - 1970___1969 - 1978___1969 - 1970___1970___1971___1989 - 1994___1993___1985___1987___1983 - 1990___1983 - 1989___1975___1989___1986___1965 - 1970 1986 - 1992___1968 - 1973___1975___1970___1982___1982___1956___1977___1978___1970___1970 - 1971___1972___1970___1968 - 1969___1964___1968___1988___1967 - 1968___1988___1969___1989___1986 - 1994___1982 - 2002___1984 - 1988___1989___1985 - 1989 1994___1969 - 1976___1976 - 1988___1977 - 1995___1982 - 1991___1991 - 1995___1970___1991 - 1995___1983___1984 - 1995___1970 - 1974___1991 - 1996___1997___1973 - ?___1953___1972___1952___1996___1998___1986___1971 - ?___?___1980___1985 - 1991___1983 - 1991 1990___1984 - 1986___1988 - 1991___1986 - 1988___1988 - 1990___1981 - 1988___1980___1973___1984 - 1999___1981___1983 - 1991___1982 - 1993___1983 - 1987___1982 - 1993___1974 - 1981 1978 - 1981___1982___1984 - 1985___1975 - 1985 1980 - 1986___1985 - 1989___1989 - 1995___1976 - 1985 1985 - 1989___1987___1992 - 2003___1969___1974___1994 - 1999___1987 - 1992___1993___1973 - 1980___1973 - 1984___1968 - 1976___1980 - 1995___1976___1986 - 1994___1971___1972___1972___1972 - 1989___1971___1976___1970___1981___1979___1968 - 1970___1975 - 1978___1962___1968 - 1970___1989 - 1994___1974___1976___1983___1984___1977___1962___1989 - 1997___1979___1970 - 1971___1968___1970 - 1972___1967 - 1969___1977 - 1982___1985, 1983___1990 - 2001___1986 - 1989___1986 - 1989___1983 - 1991___1981___1986 - 1989___1991 - 1995___1970___1973___1973___1967___1967 - 1969___1968 - 1969___1963 - 1967___1968 - 1982___1984 - 1996___1997 - 2004___1990___1986___1990___1962___1965___1969___1991 - 1994___1978___1977"	?	-0.817800091	1
http://en.wikipedia.org/wiki/List_of_Sahitya_Akademi_Award_winners_for_Punjabi			1	Author	Amrita Pritam___Mohan Singh___Nanak Singh___Balwant Gargi___Prabhjot Kaur___Kartar Singh Duggal___Shiv Kumar Batalvi___Kulwant Singh Virk___Harbhajan Singh___Dalip Kaur Tiwana___Sant Singh Sekhon___Harcharan Singh___Sohan Singh Seetal___Gurdial Singh___Narenderpal Singh___K. S. Narasimhaswamy___Sohan Singh Misha___Gurmukh Singh Musafir___Jaswant Singh Neki___Sukhpal Vir Singh Hasrat___V. N. Tiwari___Gulzar Singh Sandhu___Pritam Singh Safeer___Kapur Singh Ghuman___Ajeet Cour___S. Sujan Singh___Ram Sarup Ankhi___S.S. Wanjara Bedi___Tara Singh Kamil___Manjit Tiwana___Harinder Singh Mehboob___Prem Prakash___Surjit Patar___Mohinder Singh Sarna___Jagtar___Santosh Singh Dhir___Jaswant Singh Kanwal___Mahan Bhandari___Niranjan Singh Tasneem___Waryam Singh Sandhu___Dev___Harbhajan Singh Halwarvi___Charan Dass Sidhu___Sutinder Singh Noor___Gurbachan Singh Bhullar___Ajmer Singh Aulakh___Jaswant Deed___Mitter Sain Meet___Atamjit___Vanita___Baldev Singh___Darshan Buttar	Dev	-0.827702703	0
http://af.wikipedia.org/wiki/Bud_Spencer		Filmografie	2	Rol	Magrini___Fernando___Carabiniere___soldaat___O'Bannion___James Cooper___Kpl. Jelinek___Mesito___Godfrey 'God'___Rosario Rao___Hiram Coburn___Eli Sampson___Charlie Smith___Inspector 'Flatfoot' Rizzo___Father/Padre Pedro___Inspector 'Flatfoot' Rizzo___Hector Fieramosca___Charleston___Inspekteur 'Flatfoot' Rizzo___Bulldozer___Sheriff Hall___Inspekteur 'Flatfoot' Rizzo___Sheriff Hall___Buddy___Sersant Parker___Banana Joe___Bud Graziano___Genie___Jack Clementi___Jack Clementi___Jack Clementi___Jack Clementi___Jack Clementi___Jack Clementi___John ""Bull"" Webster___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Jack 'Extralarge' Costello___Orso___The blind singer___Elorza___Quintero___Don Vasari___Bops___Il vecchio capitano'___Pepe"	Buddy	-0.827272727	0
http://es.wikipedia.org/wiki/Anexo:Lista_de_m%C3%A1ximos_goleadores_por_pa%C3%ADs		Kirguist??n	1	A??os	1992-2007___1993-Actualidad___1995-Actualidad___1997-Actualidad___1998-Actualidad___1992-1999___?___?___1992-2001	?	-0.813238771	1
http://en.wikipedia.org/wiki/Kilo-class_submarine	Project 877 ?€? significant dates	Possible operators	4	Project	877___877___877___877___877___877___877___877E___877E___877EKM___877___877EKM[citation needed]___877EKM___877EKM___877___877EKM___877EKM___877EKM___877___877EKM___877EKM___877___877___877LPMB[citation needed]___877EKM___877___877___877EKM___877V[citation needed]___877___877___877EKM___877___877___877___877EKM___877___877EKM___877EKM___877EKM___877EKM___877EKM	877	-0.804697555	0
http://en.wikipedia.org/wiki/List_of_American_films_of_1955		A-B	3	Genre	Comedy___Serial___Historical___Educational___Musical___Romance___Western___Western___Documentary___Documentary___War drama___Animation___Crime___Drama___Drama___Drama___Science fiction___Comedy___film noir	Drama	-0.818589026	0
http://en.wikipedia.org/wiki/Anupam_Shobhakar		Major concert performances	2	Place	Canada___Canada___Canada___Canada___Canada___Komasket, Canada___Canada___Italy___Saudi Arabia___San Francisco, USA___Komasket, Canada___Phoenix, USA___Phoenix, USA___Phoenix, USA___Phoenix, USA___Gilbert, USA___New York City, USA___New York City, USA___Vernon, Canada___Prescott___Phoenix, USA___Columbus, USA___Phoenix, USA___Vancouver, Canada"	Canada	-0.810897436	0
http://en.wikipedia.org/wiki/1969%E2%80%9370_Huddersfield_Town_F.C._season		Results	1	Opponents	Aston Villa___Preston North End___Sheffield United___Blackburn Rovers___Bristol City___Queens Park Rangers___Blackpool___Watford___Leicester City___Bolton Wanderers___Carlisle United___Aston Villa___Charlton Athletic___Middlesbrough___Hull City___Millwall___Norwich City___Preston North End___Portsmouth___Swindon Town___Birmingham City___Blackpool___Sheffield United___Bristol City___Bolton Wanderers___Queens Park Rangers___Cardiff City___Carlisle United___Charlton Athletic___Norwich City___Oxford United___Millwall___Leicester City___Cardiff City___Birmingham City___Swindon Town___Portsmouth___Hull City___Middlesbrough___Blackburn Rovers___Watford	Millwall	-0.81097561	0
